Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,Goals Against,Saves,Save Percentage,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Passes Completed (Passes longer than 40 yards),Passes Attempted (Passes longer than 40 yards),Pass Completion Percentage (Passes longer than 40 yards),Passes Attempted,Throws Attempted,Percentage of Passes that were Launched,"Average length of passes, in yards",Goal Kick Passes Attempted,Percentage of Goal Kicks that were Launched,Average length of goal kicks,Opponent's attempted crosses into penalty area,Number of crosses into penalty area successfully stopped,Percentage of crosses into penalty area successfully stopped,Number of defensive actions outside of penalty area,Average distance from goal to perform defensive actions
2020-10-18,Alexandre Oukidja,Matchweek 7,Away,D 1–1,Metz,Angers,Y,GK,90.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,0.0,0.0,4.0,17.0,23.5,28.0,5.0,50.0,41.8,4.0,75.0,52.0,12.0,1.0,8.3,1.0,11.6
2020-10-25,Alexandre Oukidja,Matchweek 8,Home,W 2–0,Metz,Saint-Étienne,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,28.0,26.0,5.0,76.9,54.2,5.0,100.0,63.0,6.0,0.0,0.0,1.0,13.5
2020-11-01,Alexandre Oukidja,Matchweek 9,Away,W 1–0,Metz,Nîmes,Y,GK,90.0,2.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,9.0,31.0,29.0,25.0,4.0,68.0,49.0,14.0,100.0,69.9,19.0,2.0,10.5,1.0,11.6
2020-11-08,Alexandre Oukidja,Matchweek 10,Home,D 1–1,Metz,Dijon,Y,GK,90.0,6.0,1.0,5.0,0.833,0.0,1.6,1.0,0.0,1.0,0.0,8.0,12.0,66.7,25.0,13.0,36.0,34.8,6.0,50.0,41.0,7.0,1.0,14.3,0.0,17.5
2020-11-22,Alexandre Oukidja,Matchweek 11,Away,D 1–1,Metz,Nantes,Y,GK,90.0,5.0,1.0,4.0,0.8,0.0,1.2,0.0,0.0,0.0,0.0,4.0,19.0,21.1,23.0,7.0,56.5,45.8,7.0,85.7,56.3,6.0,0.0,0.0,1.0,18.6
2020-11-29,Alexandre Oukidja,Matchweek 12,Home,L 0–2,Metz,Brest,Y,GK,90.0,4.0,2.0,2.0,0.5,0.0,1.9,0.0,0.0,0.0,0.0,5.0,8.0,62.5,17.0,6.0,23.5,31.4,7.0,57.1,52.6,9.0,2.0,22.2,2.0,17.6
2020-12-06,Alexandre Oukidja,Matchweek 13,Home,L 1–3,Metz,Lyon,Y,GK,89.0,5.0,3.0,2.0,0.4,0.0,1.8,0.0,0.0,0.0,0.0,5.0,9.0,55.6,20.0,7.0,25.0,27.7,8.0,50.0,43.4,11.0,3.0,27.3,3.0,22.5
2020-12-13,Alexandre Oukidja,Matchweek 14,Away,D 2–2,Metz,Strasbourg,Y,GK,90.0,4.0,2.0,2.0,0.5,0.0,1.6,0.0,0.0,0.0,0.0,16.0,24.0,66.7,16.0,7.0,62.5,45.9,17.0,82.4,57.6,16.0,3.0,18.8,2.0,25.5
2020-12-16,Alexandre Oukidja,Matchweek 15,Away,W 2–0,Metz,Montpellier,Y,GK,90.0,3.0,0.0,3.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,4.0,18.0,22.2,17.0,6.0,35.3,37.8,18.0,66.7,53.8,21.0,3.0,14.3,0.0,10.5
2020-12-19,Alexandre Oukidja,Matchweek 16,Home,W 2–0,Metz,Lens,Y,GK,90.0,3.0,0.0,3.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,9.0,27.0,33.3,28.0,4.0,60.7,46.3,12.0,83.3,54.5,10.0,2.0,20.0,1.0,12.4
2021-01-06,Alexandre Oukidja,Matchweek 18,Home,D 0–0,Metz,Bordeaux,Y,GK,90.0,3.0,0.0,3.0,1.0,1.0,0.9,0.0,0.0,0.0,0.0,8.0,17.0,47.1,28.0,9.0,42.9,36.2,7.0,71.4,54.3,8.0,0.0,0.0,1.0,18.0
2021-01-09,Alexandre Oukidja,Matchweek 19,Home,D 1–1,Metz,Nice,Y,GK,90.0,3.0,1.0,3.0,1.0,0.0,2.1,1.0,1.0,0.0,0.0,8.0,16.0,50.0,21.0,4.0,66.7,47.7,5.0,40.0,33.8,8.0,0.0,0.0,5.0,24.4
2021-01-17,Alexandre Oukidja,Matchweek 20,Away,W 1–0,Metz,Lyon,Y,GK,90.0,6.0,1.0,5.0,0.833,1.0,0.8,0.0,0.0,0.0,0.0,13.0,25.0,52.0,24.0,5.0,75.0,49.9,16.0,43.8,37.6,12.0,1.0,8.3,0.0,12.6
2021-01-24,Alexandre Oukidja,Matchweek 21,Home,W 2–0,Metz,Nantes,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,45.0,18.0,4.0,50.0,46.2,12.0,91.7,61.3,10.0,0.0,0.0,0.0,11.5
2021-01-31,Alexandre Oukidja,Matchweek 22,Away,W 4–2,Metz,Brest,Y,GK,90.0,5.0,2.0,3.0,0.6,0.0,1.8,0.0,0.0,0.0,0.0,8.0,14.0,57.1,13.0,3.0,46.2,43.5,9.0,88.9,58.3,11.0,0.0,0.0,0.0,12.6
2021-02-03,Alexandre Oukidja,Matchweek 23,Home,D 1–1,Metz,Montpellier,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.9,0.0,0.0,0.0,0.0,1.0,5.0,20.0,11.0,2.0,36.4,38.5,5.0,20.0,30.6,10.0,0.0,0.0,0.0,17.0
2021-02-07,Alexandre Oukidja,Matchweek 24,Away,L 0–1,Metz,Saint-Étienne,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.9,0.0,0.0,0.0,0.0,6.0,12.0,50.0,19.0,5.0,42.1,37.7,6.0,66.7,45.5,3.0,1.0,33.3,2.0,19.2
2020-10-04,Saturnin Allagbé,Matchweek 6,Away,L 0–3,Dijon,Bordeaux,Y,GK,90,7,3,4,.571,0,1.7,0,0,0,0,4,11,36.4,29,7,27.6,29.3,10,30.0,28.5,10,0,0.0,2,16.4
2020-10-16,Saturnin Allagbé,Matchweek 7,Home,D 1–1,Dijon,Rennes,Y,GK,90,3,1,2,.667,0,1.5,0,0,0,0,2,16,12.5,22,5,50.0,41.6,6,83.3,54.0,10,0,0.0,3,19.5
2020-10-24,Saturnin Allagbé,Matchweek 8,Away,L 0–4,Dijon,Paris S-G,Y,GK,90,9,4,5,.556,0,2.9,0,0,0,0,7,11,63.6,27,5,40.7,32.6,7,0.0,18.1,7,0,0.0,0,12.5
2020-11-01,Saturnin Allagbé,Matchweek 9,Home,D 0–0,Dijon,Lorient,Y,GK,90,1,0,1,1.000,1,0.0,1,0,0,1,7,15,46.7,25,3,48.0,38.8,4,75.0,51.5,8,0,0.0,0,15.1
2020-08-23,Gautier Larsonneur,Matchweek 1,Away,L 0–4,Brest,Nîmes,Y,GK,90,5,4,1,.200,0,2.7,0,0,0,0,7,11,63.6,20,1,40.0,36.7,8,37.5,28.4,7,0,0.0,1,19.0
2020-08-30,Gautier Larsonneur,Matchweek 2,Home,L 2–3,Brest,Marseille,Y,GK,90,4,3,1,.250,0,1.4,0,0,0,0,2,9,22.2,34,7,26.5,29.8,4,0.0,20.0,4,1,25.0,1,15.0
2020-09-13,Gautier Larsonneur,Matchweek 3,Away,W 2–0,Brest,Dijon,Y,GK,90,3,0,3,1.000,1,0.1,0,0,0,0,3,8,37.5,22,3,31.8,34.7,6,16.7,36.3,8,0,0.0,0,14.0
2020-09-20,Gautier Larsonneur,Matchweek 4,Home,W 3–2,Brest,Lorient,Y,GK,90,4,2,3,.500,0,0.9,0,0,0,0,9,14,64.3,31,6,41.9,37.9,6,16.7,26.2,7,0,0.0,0,13.8
2020-09-27,Gautier Larsonneur,Matchweek 5,Away,L 2–3,Brest,Angers,Y,GK,90,4,3,1,.250,0,1.3,0,0,0,0,7,18,38.9,31,3,48.4,41.2,5,60.0,52.0,10,1,10.0,0,15.8
2020-10-04,Gautier Larsonneur,Matchweek 6,Home,W 1–0,Brest,Monaco,Y,GK,90,2,0,2,1.000,1,0.1,0,0,0,0,11,25,44.0,25,6,68.0,46.8,13,61.5,47.1,16,1,6.3,0,14.0
2020-10-18,Gautier Larsonneur,Matchweek 7,Away,L 1–3,Brest,Nantes,Y,GK,90,6,3,3,.500,0,2.9,0,0,0,0,6,15,40.0,34,5,38.2,36.3,4,50.0,43.8,5,1,20.0,0,13.8
2020-10-25,Gautier Larsonneur,Matchweek 8,Home,L 0–3,Brest,Strasbourg,Y,GK,90,4,3,2,.500,0,1.1,1,1,0,0,3,4,75.0,26,6,15.4,27.0,4,0.0,23.5,5,2,40.0,1,14.2
2020-10-31,Gautier Larsonneur,Matchweek 9,Away,L 1–2,Brest,Rennes,Y,GK,90,8,2,5,.750,0,2.5,0,0,0,0,3,7,42.9,21,4,28.6,37.2,7,14.3,26.3,15,1,6.7,0,11.2
2020-11-08,Gautier Larsonneur,Matchweek 10,Home,W 3–2,Brest,Lille,Y,GK,90,6,2,5,.833,0,2.6,1,1,0,0,8,27,29.6,35,4,57.1,50.3,13,53.8,41.0,13,0,0.0,0,10.1
2020-11-21,Gautier Larsonneur,Matchweek 11,Home,W 4–1,Brest,Saint-Étienne,Y,GK,90,1,1,0,.000,0,0.9,0,0,0,0,16,27,59.3,32,5,59.4,48.0,11,72.7,52.9,20,4,20.0,0,7.5
2020-11-29,Gautier Larsonneur,Matchweek 12,Away,W 2–0,Brest,Metz,Y,GK,90,6,0,6,1.000,1,0.7,0,0,0,0,8,11,72.7,43,8,23.3,32.0,5,20.0,28.0,11,1,9.1,0,9.4
2020-12-06,Gautier Larsonneur,Matchweek 13,Away,L 0–1,Brest,Bordeaux,Y,GK,90,6,1,5,.833,0,1.0,0,0,0,0,7,11,63.6,37,6,27.0,33.0,9,11.1,23.9,8,1,12.5,0,10.6
2020-12-13,Gautier Larsonneur,Matchweek 14,Home,W 2–1,Brest,Reims,Y,GK,90,4,1,3,.750,0,0.3,0,0,0,0,14,25,56.0,40,5,45.0,40.3,11,63.6,44.9,10,0,0.0,0,14.0
2020-12-16,Gautier Larsonneur,Matchweek 15,Away,D 2–2,Brest,Lyon,Y,GK,90,10,2,8,.900,0,2.7,1,1,0,0,6,16,37.5,38,6,31.6,35.4,10,40.0,36.1,9,1,11.1,0,9.3
2020-12-20,Gautier Larsonneur,Matchweek 16,Home,D 2–2,Brest,Montpellier,Y,GK,90,4,2,2,.500,0,1.4,0,0,0,0,4,5,80.0,18,5,16.7,30.8,10,20.0,23.4,15,0,0.0,1,14.8
2020-12-23,Gautier Larsonneur,Matchweek 17,Away,L 1–2,Brest,Lens,Y,GK,90,3,2,1,.667,0,1.7,1,1,0,0,4,6,66.7,18,3,27.8,27.2,8,12.5,32.0,4,0,0.0,1,15.4
2021-01-06,Gautier Larsonneur,Matchweek 18,Home,W 2–0,Brest,Nice,Y,GK,90,7,0,7,1.000,1,2.5,0,0,0,0,9,24,37.5,34,7,52.9,40.9,11,54.5,41.7,19,2,10.5,0,8.8
2021-01-09,Gautier Larsonneur,Matchweek 19,Away,L 0–3,Brest,Paris S-G,Y,GK,90,11,3,8,.727,0,3.7,0,0,0,0,3,6,50.0,29,7,20.7,29.3,6,0.0,19.3,7,2,28.6,1,14.5
2021-01-17,Gautier Larsonneur,Matchweek 20,Home,L 1–2,Brest,Rennes,Y,GK,90,3,2,2,.667,0,1.9,1,1,0,0,3,10,30.0,24,3,37.5,34.9,5,20.0,37.2,6,1,16.7,0,13.8
2021-01-24,Gautier Larsonneur,Matchweek 21,Away,L 0–1,Brest,Reims,Y,GK,90,2,1,1,.500,0,0.3,0,0,0,0,5,11,45.5,31,6,32.3,33.9,7,14.3,30.9,4,0,0.0,0,10.9
2021-01-31,Gautier Larsonneur,Matchweek 22,Home,L 2–4,Brest,Metz,Y,GK,90,5,4,2,.400,0,2.2,1,1,0,0,3,7,42.9,30,6,23.3,32.6,13,0.0,23.1,9,0,0.0,1,14.4
2021-02-03,Gautier Larsonneur,Matchweek 23,Away,D 2–2,Brest,Strasbourg,Y,GK,90,4,2,2,.500,0,0.9,0,0,0,0,3,4,75.0,16,4,18.8,26.6,5,20.0,42.0,7,0,0.0,1,18.8
2020-08-23,Baptiste Reynet,Matchweek 1,Home,W 4–0,Nîmes,Brest,Y,GK,90,3,0,3,1.0,1,0.2,0,0,0,0,10,27,37.0,35,4,60.0,51.6,7,85.7,61.7,5,0,0.0,0,13.3
2020-08-30,Baptiste Reynet,Matchweek 2,Away,L 1–2,Nîmes,Nantes,Y,GK,90,4,2,3,0.75,0,2.5,1,1,0,0,5,12,41.7,45,4,22.2,28.3,2,100.0,66.0,5,1,20.0,6,33.4
2020-09-13,Baptiste Reynet,Matchweek 3,Home,L 2–4,Nîmes,Rennes,Y,GK,90,6,4,2,0.33299999999999996,0,2.3,0,0,0,0,10,17,58.8,34,4,41.2,37.3,4,75.0,45.3,7,0,0.0,1,13.9
2020-09-18,Baptiste Reynet,Matchweek 4,Away,D 0–0,Nîmes,Lyon,Y,GK,90,3,0,3,1.0,1,0.8,0,0,0,0,11,33,33.3,26,0,88.5,58.6,12,83.3,56.0,20,3,15.0,0,6.8
2020-09-27,Baptiste Reynet,Matchweek 5,Home,D 1–1,Nîmes,Lens,Y,GK,90,5,1,4,0.8,0,1.1,0,0,0,0,8,26,30.8,30,1,70.0,50.0,5,100.0,61.0,12,0,0.0,1,9.2
2020-10-04,Baptiste Reynet,Matchweek 6,Away,W 1–0,Nîmes,Montpellier,Y,GK,90,2,0,2,1.0,1,0.1,0,0,0,0,10,21,47.6,20,2,55.0,42.0,10,100.0,74.5,10,1,10.0,0,9.5
2020-10-16,Baptiste Reynet,Matchweek 7,Home,L 0–4,Nîmes,Paris S-G,Y,GK,90,11,4,7,0.636,0,3.0,0,0,0,0,15,34,44.1,21,1,85.7,54.5,17,94.1,58.1,20,0,0.0,1,15.6
2020-10-25,Baptiste Reynet,Matchweek 8,Away,L 0–2,Nîmes,Bordeaux,Y,GK,90,5,2,3,0.8,0,1.2,1,1,0,0,6,12,50.0,38,2,21.1,32.5,9,44.4,35.7,11,0,0.0,1,14.6
2020-11-01,Baptiste Reynet,Matchweek 9,Home,L 0–1,Nîmes,Metz,Y,GK,90,5,1,4,0.8,0,1.2,0,0,0,0,2,8,25.0,34,7,23.5,32.6,3,0.0,22.0,3,1,33.3,2,15.9
2020-11-08,Baptiste Reynet,Matchweek 10,Home,L 1–5,Nîmes,Angers,Y,GK,90,7,5,3,0.429,0,3.6,1,1,0,0,5,8,62.5,26,4,26.9,32.1,4,25.0,33.0,1,0,0.0,0,13.5
2020-11-22,Baptiste Reynet,Matchweek 11,Away,W 1–0,Nîmes,Reims,Y,GK,90,6,0,6,1.0,1,1.1,0,0,0,0,10,29,34.5,26,0,88.5,58.1,6,100.0,60.7,15,1,6.7,0,8.7
2020-11-29,Baptiste Reynet,Matchweek 12,Away,L 0–3,Nîmes,Monaco,Y,GK,90,5,3,2,0.4,0,3.4,0,0,0,0,6,34,17.6,31,4,74.2,52.7,16,68.8,56.8,12,0,0.0,1,14.1
2020-12-04,Baptiste Reynet,Matchweek 13,Home,L 0–2,Nîmes,Marseille,Y,GK,90,5,2,3,0.6,0,2.1,0,0,0,0,9,30,30.0,38,2,63.2,45.7,6,100.0,62.3,9,1,11.1,0,16.0
2020-12-13,Baptiste Reynet,Matchweek 14,Away,L 0–3,Nîmes,Lorient,Y,GK,90,4,3,2,0.5,0,2.5,1,1,0,0,10,24,41.7,46,9,45.7,39.4,6,50.0,39.5,5,0,0.0,2,18.5
2020-12-16,Baptiste Reynet,Matchweek 15,Home,L 0–2,Nîmes,Nice,Y,GK,90,6,2,4,0.667,0,1.7,0,0,0,0,4,18,22.2,22,2,54.5,41.8,11,54.5,49.2,5,0,0.0,0,14.4
2020-12-20,Baptiste Reynet,Matchweek 16,Away,D 2–2,Nîmes,Saint-Étienne,Y,GK,90,8,2,6,0.75,0,1.4,1,0,1,0,15,28,53.6,39,5,53.8,43.9,9,77.8,57.1,13,0,0.0,0,13.7
2020-12-23,Baptiste Reynet,Matchweek 17,Home,L 1–3,Nîmes,Dijon,Y,GK,90,4,3,1,0.25,0,1.4,0,0,0,0,5,15,33.3,34,1,29.4,36.0,8,62.5,45.5,12,1,8.3,1,20.3
2021-01-06,Baptiste Reynet,Matchweek 18,Away,L 0–5,Nîmes,Strasbourg,Y,GK,90,9,5,6,0.667,0,5.2,3,2,1,0,5,7,71.4,21,9,23.8,31.7,4,50.0,35.5,13,1,7.7,0,13.2
2021-01-09,Baptiste Reynet,Matchweek 19,Home,L 0–1,Nîmes,Lille,Y,GK,90,2,1,1,0.5,0,0.8,0,0,0,0,5,17,29.4,38,7,28.9,33.9,11,54.5,46.2,4,0,0.0,1,17.6
2021-01-16,Baptiste Reynet,Matchweek 20,Away,W 2–1,Nîmes,Marseille,Y,GK,90,6,1,5,0.833,0,1.4,1,0,0,1,7,24,29.2,41,8,53.7,42.0,5,40.0,40.2,14,1,7.1,0,6.0
2021-01-31,Baptiste Reynet,Matchweek 22,Away,L 1–3,Nîmes,Angers,Y,GK,90,5,3,2,0.4,0,2.0,0,0,0,0,3,5,60.0,42,5,9.5,26.3,6,16.7,22.8,7,0,0.0,0,11.6
2021-02-03,Baptiste Reynet,Matchweek 23,Away,L 0–3,Nîmes,Paris S-G,Y,GK,90,6,3,3,0.5,0,2.8,0,0,0,0,6,22,27.3,35,3,48.6,43.1,8,62.5,45.9,7,1,14.3,0,7.8
2021-02-07,Baptiste Reynet,Matchweek 24,Home,L 3–4,Nîmes,Monaco,Y,GK,90,5,4,1,0.2,0,2.2,0,0,0,0,4,13,30.8,47,2,19.1,29.2,5,80.0,50.4,5,0,0.0,0,11.7
2020-11-08,Vito Mannone,Matchweek 10,Away,W 2–1,Monaco,Nice,Y,GK,90,4,1,3,.750,0,1.0,0,0,0,0,4,23,17.4,33,2,57.6,42.0,6,66.7,54.0,9,0,0.0,0,16.0
2020-11-20,Vito Mannone,Matchweek 11,Home,W 3–2,Monaco,Paris S-G,Y,GK,90,3,2,2,.667,0,2.1,1,1,0,0,5,9,55.6,23,4,26.1,33.8,5,60.0,41.6,7,0,0.0,0,12.8
2020-11-29,Vito Mannone,Matchweek 12,Home,W 3–0,Monaco,Nîmes,Y,GK,90,2,0,2,1.000,1,0.7,0,0,0,0,3,9,33.3,28,7,25.0,30.0,5,40.0,40.8,6,0,0.0,2,22.8
2020-12-06,Vito Mannone,Matchweek 13,Away,L 1–2,Monaco,Lille,Y,GK,90,4,2,2,.500,0,1.6,0,0,0,0,7,11,63.6,33,3,24.2,28.5,4,75.0,59.5,1,0,0.0,3,35.5
2020-12-12,Vito Mannone,Matchweek 14,Away,L 1–2,Monaco,Marseille,Y,GK,90,2,2,0,.000,0,1.6,0,0,0,0,5,10,50.0,22,2,40.9,33.8,4,25.0,20.8,5,0,0.0,0,18.5
2020-12-16,Vito Mannone,Matchweek 15,Home,L 0–3,Monaco,Lens,Y,GK,90,4,3,1,.250,0,1.5,0,0,0,0,9,19,47.4,24,3,58.3,42.0,5,100.0,68.0,6,2,33.3,1,21.0
2020-12-20,Vito Mannone,Matchweek 16,Away,W 1–0,Monaco,Dijon,Y,GK,90,1,0,1,1.000,1,0.0,0,0,0,0,13,29,44.8,21,1,66.7,45.5,15,100.0,67.9,10,0,0.0,0,14.7
2020-12-23,Vito Mannone,Matchweek 17,Home,D 2–2,Monaco,Saint-Étienne,Y,GK,90,5,2,4,.800,0,2.0,1,1,0,0,7,24,29.2,21,2,61.9,47.3,12,91.7,61.4,16,1,6.3,0,11.0
2021-01-06,Vito Mannone,Matchweek 18,Away,W 5–2,Monaco,Lorient,Y,GK,90,5,2,3,.600,0,1.4,0,0,0,0,2,4,50.0,21,2,14.3,27.2,5,20.0,28.0,3,0,0.0,0,11.0
2020-09-15,Jonas Omlin,Matchweek 1,Home,W 2–1,Montpellier,Lyon,Y,GK,90.0,6.0,1.0,6.0,1.0,0.0,1.4,1.0,1.0,0.0,0.0,3.0,12.0,25.0,22.0,4.0,36.4,42.6,6.0,66.7,55.3,7.0,1.0,14.3,0.0,14.0
2020-08-29,Jonas Omlin,Matchweek 2,Away,L 1–2,Montpellier,Rennes,Y,GK,90.0,7.0,2.0,5.0,0.7140000000000001,0.0,2.4,0.0,0.0,0.0,0.0,10.0,23.0,43.5,27.0,6.0,63.0,45.9,7.0,85.7,58.0,5.0,1.0,20.0,2.0,16.1
2020-09-12,Jonas Omlin,Matchweek 3,Home,W 3–1,Montpellier,Nice,Y,GK,90.0,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10.0,22.0,45.5,26.0,4.0,69.2,50.7,5.0,80.0,58.4,12.0,2.0,16.7,0.0,9.8
2020-09-20,Jonas Omlin,Matchweek 4,Home,W 4–1,Montpellier,Angers,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.7,0.0,0.0,0.0,0.0,7.0,9.0,77.8,16.0,6.0,18.8,30.8,6.0,100.0,61.3,7.0,2.0,28.6,0.0,8.7
2020-09-27,Jonas Omlin,Matchweek 5,Away,D 2–2,Montpellier,Dijon,Y,GK,90.0,6.0,2.0,3.0,0.667,0.0,1.7,0.0,0.0,0.0,0.0,1.0,3.0,33.3,12.0,3.0,25.0,31.8,3.0,0.0,18.3,7.0,0.0,0.0,0.0,15.5
2020-10-04,Jonas Omlin,Matchweek 6,Home,L 0–1,Montpellier,Nîmes,Y,GK,90.0,1.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.0,12.0,58.3,31.0,8.0,38.7,32.0,5.0,0.0,25.6,7.0,1.0,14.3,0.0,16.1
2020-10-18,Jonas Omlin,Matchweek 7,Away,D 1–1,Montpellier,Monaco,Y,GK,90.0,7.0,1.0,7.0,1.0,0.0,2.7,1.0,1.0,0.0,0.0,15.0,37.0,40.5,31.0,6.0,64.5,48.0,18.0,94.4,62.8,21.0,1.0,4.8,1.0,11.9
2020-10-25,Jonas Omlin,Matchweek 8,Home,L 0–4,Montpellier,Reims,Y,GK,45.0,3.0,3.0,1.0,0.33299999999999996,0.0,2.5,1.0,1.0,0.0,0.0,2.0,5.0,40.0,10.0,2.0,20.0,32.3,5.0,60.0,48.8,10.0,0.0,0.0,0.0,15.5
2020-11-22,Jonas Omlin,Matchweek 11,Home,W 4–3,Montpellier,Strasbourg,Y,GK,90.0,3.0,3.0,2.0,0.667,0.0,3.6,2.0,2.0,0.0,0.0,8.0,13.0,61.5,23.0,6.0,34.8,32.2,5.0,100.0,60.6,5.0,1.0,20.0,0.0,10.0
2020-11-29,Jonas Omlin,Matchweek 12,Away,W 1–0,Montpellier,Lorient,Y,GK,90.0,2.0,0.0,2.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,10.0,22.0,45.5,31.0,1.0,61.3,42.1,10.0,30.0,37.3,5.0,0.0,0.0,1.0,11.3
2020-12-05,Jonas Omlin,Matchweek 13,Home,L 1–3,Montpellier,Paris S-G,Y,GK,90.0,6.0,3.0,3.0,0.5,0.0,2.7,0.0,0.0,0.0,0.0,7.0,27.0,25.9,25.0,3.0,72.0,48.8,9.0,100.0,65.3,7.0,1.0,14.3,0.0,15.5
2020-12-12,Jonas Omlin,Matchweek 14,Away,W 3–2,Montpellier,Lens,Y,GK,90.0,3.0,2.0,3.0,0.667,0.0,1.6,1.0,1.0,0.0,0.0,7.0,27.0,25.9,30.0,6.0,63.3,48.3,11.0,72.7,52.1,16.0,3.0,18.8,0.0,7.5
2020-12-16,Jonas Omlin,Matchweek 15,Home,L 0–2,Montpellier,Metz,Y,GK,90.0,5.0,2.0,4.0,0.8,0.0,2.9,1.0,1.0,0.0,0.0,5.0,6.0,83.3,22.0,7.0,27.3,30.6,5.0,0.0,22.8,5.0,0.0,0.0,1.0,13.9
2020-12-20,Jonas Omlin,Matchweek 16,Away,D 2–2,Montpellier,Brest,Y,GK,90.0,7.0,2.0,5.0,0.7140000000000001,0.0,2.7,0.0,0.0,0.0,0.0,7.0,9.0,77.8,23.0,10.0,26.1,32.8,8.0,37.5,40.9,14.0,0.0,0.0,0.0,13.8
2020-12-23,Jonas Omlin,Matchweek 17,Home,L 2–3,Montpellier,Lille,Y,GK,90.0,5.0,3.0,3.0,0.6,0.0,2.5,1.0,1.0,0.0,0.0,2.0,13.0,15.4,27.0,5.0,37.0,33.8,4.0,75.0,54.0,4.0,0.0,0.0,1.0,14.1
