Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,Goals Against,Saves,Save Percentage,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Passes Completed (Passes longer than 40 yards),Passes Attempted (Passes longer than 40 yards),Pass Completion Percentage (Passes longer than 40 yards),Passes Attempted,Throws Attempted,Percentage of Passes that were Launched,"Average length of passes, in yards",Goal Kick Passes Attempted,Percentage of Goal Kicks that were Launched,Average length of goal kicks,Opponent's attempted crosses into penalty area,Number of crosses into penalty area successfully stopped,Percentage of crosses into penalty area successfully stopped,Number of defensive actions outside of penalty area,Average distance from goal to perform defensive actions
2021-01-06,Jonas Omlin,Matchweek 18,Away,L 1–3,Montpellier,Marseille,Y,GK,90.0,7.0,3.0,4.0,0.5710000000000001,0.0,2.2,0.0,0.0,0.0,0.0,4.0,11.0,36.4,25.0,7.0,28.0,31.4,10.0,40.0,42.3,10.0,0.0,0.0,0.0,7.0
2021-01-09,Jonas Omlin,Matchweek 19,Home,D 1–1,Montpellier,Nantes,Y,GK,90.0,4.0,1.0,3.0,0.75,0.0,1.1,0.0,0.0,0.0,0.0,8.0,15.0,53.3,20.0,6.0,30.0,32.3,10.0,90.0,64.6,7.0,0.0,0.0,0.0,11.6
2021-01-15,Jonas Omlin,Matchweek 20,Home,L 2–3,Montpellier,Monaco,Y,GK,90.0,3.0,3.0,1.0,0.33299999999999996,0.0,1.6,1.0,1.0,0.0,0.0,10.0,17.0,58.8,35.0,7.0,40.0,36.1,8.0,37.5,39.6,4.0,1.0,25.0,1.0,17.2
2021-01-22,Jonas Omlin,Matchweek 21,Away,L 0–4,Montpellier,Paris S-G,Y,"LM,FW,GK",18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,6.0,2.0,50.0,40.2,3.0,66.7,53.0,1.0,0.0,0.0,0.0,7.0
2021-02-07,Jonas Omlin,Matchweek 24,Home,W 4–2,Montpellier,Dijon,Y,GK,90.0,4.0,2.0,3.0,0.75,0.0,0.9,1.0,1.0,0.0,0.0,4.0,6.0,66.7,21.0,6.0,19.0,28.9,7.0,28.6,30.4,6.0,1.0,16.7,1.0,16.7
2020-09-10,Marcin Bułka,Matchweek 2,Away,L 0–1,Paris S-G,Lens,Y,GK,90,3,1,2,.667,0,1.3,0,0,0,0,2,5,40.0,28,9,17.9,25.5,2,0.0,21.5,7,0,0.0,2,13.1
2020-09-16,Keylor Navas,Matchweek 1,Home,W 1–0,Paris S-G,Metz,Y,GK,90,1,0,1,1.000,1,0.3,0,0,0,0,6,9,66.7,19,4,36.8,31.3,5,40.0,36.8,7,0,0.0,0,11.0
2020-09-20,Keylor Navas,Matchweek 4,Away,W 3–0,Paris S-G,Nice,Y,GK,90,5,0,5,1.000,1,1.5,0,0,0,0,3,6,50.0,23,6,21.7,25.0,10,10.0,24.8,11,3,27.3,0,6.0
2020-09-27,Keylor Navas,Matchweek 5,Away,W 2–0,Paris S-G,Reims,Y,GK,90,3,0,3,1.000,1,0.1,0,0,0,0,7,9,77.8,27,8,25.9,28.7,7,28.6,29.9,7,0,0.0,0,7.8
2020-10-02,Keylor Navas,Matchweek 6,Home,W 6–1,Paris S-G,Angers,Y,GK,90,2,1,1,.500,0,0.8,0,0,0,0,1,1,100.0,16,0,6.3,25.6,5,0.0,23.0,8,0,0.0,1,13.8
2020-10-16,Keylor Navas,Matchweek 7,Away,W 4–0,Paris S-G,Nîmes,Y,GK,90,2,0,2,1.000,1,0.0,0,0,0,0,3,3,100.0,10,4,20.0,29.9,3,33.3,32.0,5,1,20.0,0,10.0
2020-10-31,Keylor Navas,Matchweek 9,Away,W 3–0,Paris S-G,Nantes,Y*,GK,90,0,0,0,,1,0.9,1,0,1,0,2,5,40.0,23,3,17.4,29.3,6,16.7,28.8,3,0,0.0,0,10.4
2020-11-07,Keylor Navas,Matchweek 10,Home,W 3–0,Paris S-G,Rennes,Y,GK,90,3,0,3,1.000,1,0.4,0,0,0,0,6,15,40.0,19,0,47.4,38.1,11,54.5,36.8,19,0,0.0,0,11.0
2020-11-20,Keylor Navas,Matchweek 11,Away,L 2–3,Paris S-G,Monaco,Y,GK,90,4,3,2,.500,0,3.0,1,1,0,0,5,9,55.6,13,4,38.5,35.5,13,30.8,30.9,9,0,0.0,2,16.3
2020-12-05,Keylor Navas,Matchweek 13,Away,W 3–1,Paris S-G,Montpellier,Y*,GK,90,2,1,1,.500,0,1.2,0,0,0,0,5,8,62.5,17,4,35.3,34.9,8,25.0,30.9,7,0,0.0,0,12.3
2020-12-13,Keylor Navas,Matchweek 14,Home,L 0–1,Paris S-G,Lyon,Y,GK,90,5,1,4,.800,0,0.5,0,0,0,0,4,6,66.7,29,8,20.7,28.2,5,0.0,20.4,8,0,0.0,0,14.5
2020-12-20,Keylor Navas,Matchweek 16,Away,D 0–0,Paris S-G,Lille,Y,GK,90,2,0,2,1.000,1,0.1,0,0,0,0,9,12,75.0,34,7,35.3,33.8,1,0.0,14.0,2,0,0.0,0,13.4
2020-12-23,Keylor Navas,Matchweek 17,Home,W 4–0,Paris S-G,Strasbourg,Y,GK,90,2,0,2,1.000,1,0.1,0,0,0,0,0,0,,11,0,0.0,28.0,4,0.0,17.8,8,0,0.0,1,15.0
2021-01-06,Keylor Navas,Matchweek 18,Away,D 1–1,Paris S-G,Saint-Étienne,Y,GK,90,5,1,4,.800,0,1.3,0,0,0,0,0,2,0.0,10,2,20.0,32.9,6,0.0,19.3,11,0,0.0,0,9.5
2021-01-09,Keylor Navas,Matchweek 19,Home,W 3–0,Paris S-G,Brest,Y,GK,90,2,0,2,1.000,1,0.8,0,0,0,0,2,8,25.0,22,5,27.3,28.5,7,28.6,30.0,10,0,0.0,0,12.3
2021-01-16,Keylor Navas,Matchweek 20,Away,W 1–0,Paris S-G,Angers,Y,GK,90,4,0,4,1.000,1,1.0,0,0,0,0,0,3,0.0,18,4,11.1,24.2,7,14.3,25.0,8,0,0.0,0,15.0
2021-01-22,Keylor Navas,Matchweek 21,Home,W 4–0,Paris S-G,Montpellier,Y,GK,45,0,0,0,,1,0.0,0,0,0,0,1,2,50.0,4,2,25.0,21.3,2,50.0,41.5,1,0,0.0,0,9.7
2020-08-23,Jean-Louis Leca,Matchweek 1,Away,L 1–2,Lens,Nice,Y,GK,90,2,2,0,0.0,0,0.6,0,0,0,0,7,14,50.0,19,3,63.2,42.9,3,66.7,45.0,3,2,66.7,0,8.0
2020-09-10,Jean-Louis Leca,Matchweek 2,Home,W 1–0,Lens,Paris S-G,Y*,GK,90,1,0,1,1.0,1,0.7,0,0,0,0,14,26,53.8,22,4,86.4,57.2,7,100.0,70.4,8,1,12.5,0,11.2
2020-09-13,Jean-Louis Leca,Matchweek 3,Away,W 3–2,Lens,Lorient,Y,GK,90,2,2,1,0.5,0,1.8,1,1,0,0,7,19,36.8,22,3,77.3,54.3,4,50.0,46.8,9,3,33.3,3,20.0
2020-09-19,Jean-Louis Leca,Matchweek 4,Home,W 2–1,Lens,Bordeaux,Y,GK,90,3,1,2,0.667,0,0.7,0,0,0,0,9,25,36.0,30,3,70.0,52.4,7,57.1,51.4,5,0,0.0,0,15.0
2020-09-27,Jean-Louis Leca,Matchweek 5,Away,D 1–1,Lens,Nîmes,Y,GK,90,4,1,3,0.75,0,0.4,0,0,0,0,12,19,63.2,27,5,59.3,46.5,6,50.0,38.8,6,1,16.7,1,16.0
2020-10-03,Jean-Louis Leca,Matchweek 6,Home,W 2–0,Lens,Saint-Étienne,Y,GK,90,1,0,1,1.0,1,0.1,0,0,0,0,3,13,23.1,22,3,50.0,39.0,3,66.7,41.3,2,0,0.0,0,20.3
2020-10-18,Jean-Louis Leca,Matchweek 7,Away,L 0–4,Lens,Lille,Y,GK,90,6,4,2,0.33299999999999996,0,3.5,0,0,0,0,3,19,15.8,25,2,68.0,48.9,5,40.0,38.0,4,0,0.0,0,12.8
2020-11-25,Jean-Louis Leca,Matchweek 8,Home,D 1–1,Lens,Nantes,Y,GK,90,2,1,2,1.0,0,1.0,2,1,1,0,13,35,37.1,33,0,90.9,59.3,8,62.5,45.5,6,0,0.0,0,13.1
2021-01-20,Jean-Louis Leca,Matchweek 9,Away,W 1–0,Lens,Marseille,Y*,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,4,14,28.6,29,3,41.4,36.0,5,40.0,34.4,10,1,10.0,1,15.4
2020-11-08,Jean-Louis Leca,Matchweek 10,Home,D 4–4,Lens,Reims,Y*,GK,90,6,4,3,0.33299999999999996,0,1.3,0,0,0,0,7,15,46.7,28,5,50.0,39.3,2,50.0,35.0,2,0,0.0,1,21.3
2020-11-22,Jean-Louis Leca,Matchweek 11,Away,W 1–0,Lens,Dijon,Y,GK,90,3,0,3,1.0,1,0.9,0,0,0,0,12,23,52.2,23,2,91.3,56.9,4,50.0,42.0,8,0,0.0,0,12.2
2020-11-29,Jean-Louis Leca,Matchweek 12,Home,L 1–3,Lens,Angers,Y*,GK,90,7,3,4,0.5710000000000001,0,1.7,0,0,0,0,1,2,50.0,17,8,11.8,24.4,7,0.0,15.4,6,0,0.0,0,14.7
2020-12-05,Jean-Louis Leca,Matchweek 13,Away,W 2–0,Lens,Rennes,Y,GK,90,4,0,4,1.0,1,0.9,0,0,0,0,10,29,34.5,26,2,88.5,52.8,7,85.7,58.7,11,0,0.0,0,10.3
2020-12-12,Jean-Louis Leca,Matchweek 14,Home,L 2–3,Lens,Montpellier,Y,GK,90,8,3,5,0.625,0,1.8,0,0,0,0,3,3,100.0,19,4,15.8,20.9,4,0.0,21.8,10,1,10.0,1,21.0
2020-12-16,Jean-Louis Leca,Matchweek 15,Away,W 3–0,Lens,Monaco,Y*,GK,90,1,0,1,1.0,1,0.4,0,0,0,0,2,7,28.6,23,3,21.7,31.8,5,40.0,41.6,7,0,0.0,0,10.1
2020-12-19,Jean-Louis Leca,Matchweek 16,Away,L 0–2,Lens,Metz,Y,GK,90,4,2,2,0.5,0,1.3,0,0,0,0,3,4,75.0,20,6,10.0,23.4,7,28.6,34.7,5,1,20.0,0,13.8
2020-12-23,Jean-Louis Leca,Matchweek 17,Home,W 2–1,Lens,Brest,Y,GK,84,2,0,2,1.0,0,0.1,0,0,0,0,12,23,52.2,18,2,83.3,53.6,9,88.9,64.4,8,0,0.0,0,10.3
2021-01-06,Jean-Louis Leca,Matchweek 18,Away,L 2–3,Lens,Lyon,Y*,GK,90,5,3,4,0.6,0,2.2,1,1,0,0,7,18,38.9,24,5,58.3,43.1,9,44.4,32.8,8,0,0.0,1,11.2
2021-01-09,Jean-Louis Leca,Matchweek 19,Home,L 0–1,Lens,Strasbourg,Y,GK,90,4,1,3,0.75,0,2.6,0,0,0,0,3,6,50.0,17,6,23.5,27.7,4,50.0,34.3,4,0,0.0,1,15.7
2021-01-17,Jean-Louis Leca,Matchweek 20,Away,D 1–1,Lens,Nantes,Y,GK,90,1,1,1,1.0,0,0.9,1,1,0,0,6,12,50.0,26,4,30.8,32.8,6,66.7,52.7,8,0,0.0,1,17.1
2021-01-23,Jean-Louis Leca,Matchweek 21,Home,L 0–1,Lens,Nice,Y,GK,90,2,1,1,0.5,0,0.4,0,0,0,0,3,6,50.0,18,4,33.3,36.1,11,0.0,18.3,7,0,0.0,2,21.3
2021-01-30,Jean-Louis Leca,Matchweek 22,Away,W 2–1,Lens,Montpellier,Y*,GK,90,7,1,6,0.857,0,2.0,0,0,0,0,9,31,29.0,25,0,84.0,60.4,10,100.0,69.5,16,1,6.3,2,24.0
2021-02-03,Jean-Louis Leca,Matchweek 23,Home,D 2–2,Lens,Marseille,Y*,GK,90,4,2,2,0.5,0,1.9,0,0,0,0,3,11,27.3,26,5,30.8,33.1,8,37.5,32.5,5,1,20.0,1,13.8
2021-02-06,Jean-Louis Leca,Matchweek 24,Home,D 0–0,Lens,Rennes,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,3,11,27.3,23,4,39.1,31.9,13,15.4,16.5,6,0,0.0,0,14.0
2020-10-04,Yehvann Diouf,Matchweek 6,Away,D 2–2,Reims,Rennes,N,GK,45,1,0,1,1.000,0,0.0,0,0,0,0,3,11,27.3,9,1,66.7,44.2,7,71.4,55.6,8,0,0.0,0,6.0
2020-11-22,Yehvann Diouf,Matchweek 11,Home,L 0–1,Reims,Nîmes,Y,GK,90,4,1,4,1.000,0,1.0,1,1,0,0,2,5,40.0,31,12,16.1,28.7,5,0.0,15.8,3,0,0.0,1,16.1
2020-09-15,Anthony Lopes,Matchweek 1,Away,L 1–2,Lyon,Montpellier,Y,GK,90,2,2,1,0.5,0,1.5,1,1,0,0,5,9,55.6,14,3,21.4,27.1,9,66.7,45.4,6,0,0.0,0,13.3
2020-08-28,Anthony Lopes,Matchweek 2,Home,W 4–1,Lyon,Dijon,Y,GK,90,2,1,1,0.5,0,0.5,0,0,0,0,5,5,100.0,25,4,20.0,25.8,3,0.0,19.0,3,1,33.3,1,26.3
2020-09-11,Anthony Lopes,Matchweek 3,Away,D 0–0,Lyon,Bordeaux,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,3,8,37.5,20,3,35.0,36.8,7,14.3,25.7,9,2,22.2,0,13.3
2020-09-18,Anthony Lopes,Matchweek 4,Home,D 0–0,Lyon,Nîmes,Y,GK,90,4,0,4,1.0,1,0.3,0,0,0,0,4,7,57.1,28,8,25.0,30.4,5,0.0,26.6,3,0,0.0,5,27.0
2020-09-27,Anthony Lopes,Matchweek 5,Away,D 1–1,Lyon,Lorient,Y,GK,90,2,1,1,0.5,0,0.8,0,0,0,0,3,3,100.0,20,3,15.0,23.2,4,0.0,27.0,4,0,0.0,5,25.1
2020-10-04,Anthony Lopes,Matchweek 6,Home,D 1–1,Lyon,Marseille,Y,GK,90,1,1,0,0.0,0,0.6,0,0,0,0,5,7,71.4,20,6,30.0,29.4,3,33.3,29.0,2,0,0.0,2,32.8
2020-10-18,Anthony Lopes,Matchweek 7,Away,W 3–2,Lyon,Strasbourg,Y,GK,90,8,2,6,0.75,0,2.7,0,0,0,0,10,20,50.0,18,4,66.7,44.2,9,88.9,58.3,21,1,4.8,0,12.3
2020-10-25,Anthony Lopes,Matchweek 8,Home,W 4–1,Lyon,Monaco,Y,GK,90,4,1,4,1.0,0,1.4,1,1,0,0,9,20,45.0,31,7,51.6,47.9,7,57.1,41.7,12,1,8.3,0,16.0
2020-11-01,Anthony Lopes,Matchweek 9,Away,D 1–1,Lyon,Lille,Y,GK,90,6,1,5,0.833,0,1.1,0,0,0,0,7,22,31.8,31,6,45.2,38.7,9,88.9,57.7,12,0,0.0,1,12.5
2020-11-08,Anthony Lopes,Matchweek 10,Home,W 2–1,Lyon,Saint-Étienne,Y,GK,90,4,1,4,0.75,0,0.8,1,0,0,1,3,5,60.0,26,4,11.5,24.9,4,50.0,42.3,7,0,0.0,3,22.5
2020-11-22,Anthony Lopes,Matchweek 11,Away,W 1–0,Lyon,Angers,Y,GK,90,7,0,7,1.0,1,1.1,0,0,0,0,6,10,60.0,20,7,25.0,30.9,10,50.0,37.7,10,0,0.0,0,10.4
2020-11-29,Anthony Lopes,Matchweek 12,Home,W 3–0,Lyon,Reims,Y,GK,90,2,0,2,1.0,1,0.7,0,0,0,0,2,3,66.7,16,2,12.5,25.6,6,16.7,20.8,8,1,12.5,0,11.5
2020-12-06,Anthony Lopes,Matchweek 13,Away,W 3–1,Lyon,Metz,Y,GK,90,5,1,4,0.8,0,2.5,1,0,1,0,10,16,62.5,41,9,36.6,32.9,8,12.5,28.1,13,1,7.7,0,11.5
2020-12-13,Anthony Lopes,Matchweek 14,Away,W 1–0,Lyon,Paris S-G,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,7,15,46.7,18,1,55.6,44.8,8,62.5,43.4,14,0,0.0,0,10.8
2020-12-16,Anthony Lopes,Matchweek 15,Home,D 2–2,Lyon,Brest,Y,GK,90,1,2,1,0.0,0,1.1,2,1,1,0,5,6,83.3,19,3,21.1,27.7,3,66.7,41.7,7,0,0.0,0,27.0
2020-12-19,Anthony Lopes,Matchweek 16,Away,W 4–1,Lyon,Nice,Y,GK,90,1,1,0,0.0,0,0.4,0,0,0,0,10,13,76.9,22,5,59.1,39.3,3,0.0,20.7,10,1,10.0,0,13.1
2020-12-23,Anthony Lopes,Matchweek 17,Home,W 3–0,Lyon,Nantes,Y,GK,90,3,0,3,1.0,1,1.0,0,0,0,0,8,12,66.7,30,5,30.0,29.4,12,25.0,27.0,8,1,12.5,1,12.9
2021-01-06,Anthony Lopes,Matchweek 18,Home,W 3–2,Lyon,Lens,Y,GK,90,3,2,1,0.33299999999999996,0,1.3,0,0,0,0,11,16,68.8,27,1,44.4,36.1,7,57.1,46.3,6,0,0.0,2,13.0
2021-01-09,Anthony Lopes,Matchweek 19,Away,D 2–2,Lyon,Rennes,Y,GK,90,6,2,4,0.667,0,1.0,0,0,0,0,5,10,50.0,14,3,28.6,28.5,8,75.0,42.3,5,1,20.0,0,19.0
2021-01-17,Anthony Lopes,Matchweek 20,Home,L 0–1,Lyon,Metz,Y,GK,90,3,1,2,0.667,0,0.3,0,0,0,0,5,7,71.4,28,10,17.9,26.0,5,40.0,31.8,8,0,0.0,2,16.4
2021-01-24,Anthony Lopes,Matchweek 21,Away,W 5–0,Lyon,Saint-Étienne,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,6,14,42.9,22,1,40.9,37.1,6,83.3,63.7,4,0,0.0,1,22.0
2021-01-29,Anthony Lopes,Matchweek 22,Home,W 2–1,Lyon,Bordeaux,Y,GK,90,2,1,1,0.5,0,0.9,0,0,0,0,4,15,26.7,33,4,36.4,33.2,7,42.9,38.4,4,0,0.0,0,6.8
2021-02-03,Anthony Lopes,Matchweek 23,Away,W 1–0,Lyon,Dijon,Y,GK,90,2,0,2,1.0,1,0.2,0,0,0,0,3,7,42.9,33,3,21.2,28.7,8,0.0,21.0,7,0,0.0,0,13.5
2021-02-06,Anthony Lopes,Matchweek 24,Home,W 3–0,Lyon,Strasbourg,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,0,2,0.0,18,3,11.1,28.9,6,0.0,22.8,4,1,25.0,0,18.5
2021-01-09,Matthieu Dreyer,Matchweek 19,Away,L 1–2,Lorient,Bordeaux,Y,GK,90,6,2,4,.667,0,1.6,0,0,0,0,6,15,40.0,13,3,53.8,40.7,9,88.9,48.1,9,0,0.0,0,4.0
2021-01-27,Matthieu Dreyer,Matchweek 20,Home,W 3–2,Lorient,Dijon,Y,GK,90,2,2,0,.000,0,1.0,0,0,0,0,2,10,20.0,14,4,35.7,35.9,9,55.6,38.3,2,1,50.0,0,17.2
2021-01-31,Matthieu Dreyer,Matchweek 22,Home,W 3–2,Lorient,Paris S-G,Y,GK,90,1,2,1,1.000,0,2.5,2,2,0,0,4,14,28.6,12,6,50.0,40.3,9,88.9,55.4,10,2,20.0,0,10.2
2021-02-03,Matthieu Dreyer,Matchweek 23,Away,D 1–1,Lorient,Rennes,Y,GK,90,6,1,5,.833,0,2.0,0,0,0,0,2,10,20.0,17,2,41.2,36.9,4,75.0,52.0,11,0,0.0,0,11.3
2021-02-06,Matthieu Dreyer,Matchweek 24,Home,W 1–0,Lorient,Reims,Y,GK,90,3,0,3,1.000,1,0.1,0,0,0,0,7,18,38.9,17,1,64.7,46.0,10,70.0,52.6,2,0,0.0,1,15.3
2020-08-22,Mike Maignan,Matchweek 1,Home,D 1–1,Lille,Rennes,Y,GK,90,3,1,2,0.667,0,0.9,0,0,0,0,4,20,20.0,25,6,48.0,43.2,9,88.9,72.6,7,1,14.3,0,12.8
2020-08-30,Mike Maignan,Matchweek 2,Away,W 1–0,Lille,Reims,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,8,21,38.1,26,6,50.0,41.8,8,100.0,73.3,11,4,36.4,0,16.5
2020-09-13,Mike Maignan,Matchweek 3,Home,W 1–0,Lille,Metz,Y,GK,90,1,0,1,1.0,1,0.0,0,0,0,0,5,6,83.3,20,8,15.0,25.7,6,50.0,47.2,8,2,25.0,0,13.2
2020-09-20,Mike Maignan,Matchweek 4,Away,D 1–1,Lille,Marseille,Y,GK,90,2,1,1,0.5,0,1.0,0,0,0,0,8,21,38.1,21,3,61.9,52.8,10,80.0,64.3,13,0,0.0,0,18.0
2020-09-25,Mike Maignan,Matchweek 5,Home,W 2–0,Lille,Nantes,Y,GK,90,8,0,8,1.0,1,2.6,0,0,0,0,7,22,31.8,31,3,61.3,49.6,4,75.0,57.5,9,0,0.0,0,19.3
2020-10-04,Mike Maignan,Matchweek 6,Away,W 3–0,Lille,Strasbourg,Y,GK,90,2,0,2,1.0,1,1.4,0,0,0,0,3,13,23.1,16,5,31.3,37.9,13,61.5,54.5,10,0,0.0,1,10.9
2020-10-18,Mike Maignan,Matchweek 7,Home,W 4–0,Lille,Lens,Y,GK,90,2,0,2,1.0,1,0.4,0,0,0,0,2,10,20.0,23,4,30.4,37.0,5,60.0,46.6,5,0,0.0,0,16.2
2020-10-25,Mike Maignan,Matchweek 8,Away,D 1–1,Lille,Nice,Y,GK,90,3,1,2,0.667,0,1.6,0,0,0,0,3,11,27.3,25,6,32.0,32.9,5,60.0,49.8,5,1,20.0,1,17.8
2020-11-01,Mike Maignan,Matchweek 9,Home,D 1–1,Lille,Lyon,Y,GK,90,1,1,1,0.0,0,0.2,0,0,0,0,5,10,50.0,22,5,36.4,34.8,5,40.0,46.8,5,1,20.0,3,22.2
2020-11-08,Mike Maignan,Matchweek 10,Away,L 2–3,Lille,Brest,Y,GK,90,8,3,5,0.625,0,2.3,0,0,0,0,5,7,71.4,17,4,35.3,30.1,7,14.3,26.4,12,0,0.0,0,15.8
2020-11-22,Mike Maignan,Matchweek 11,Home,W 4–0,Lille,Lorient,Y,GK,90,2,0,2,1.0,1,0.1,0,0,0,0,3,10,30.0,36,6,25.0,32.9,1,100.0,57.0,2,0,0.0,5,27.2
2020-11-29,Mike Maignan,Matchweek 12,Away,D 1–1,Lille,Saint-Étienne,Y,GK,90,4,1,4,1.0,0,1.1,1,1,0,0,5,17,29.4,34,9,35.3,33.6,6,83.3,65.5,7,1,14.3,2,17.0
2020-12-06,Mike Maignan,Matchweek 13,Home,W 2–1,Lille,Monaco,Y,GK,90,3,1,2,0.667,0,0.5,0,0,0,0,9,20,45.0,30,9,50.0,40.8,6,83.3,67.2,14,1,7.1,0,13.5
2020-12-13,Mike Maignan,Matchweek 14,Home,W 2–1,Lille,Bordeaux,Y,GK,90,3,1,2,0.667,0,0.9,0,0,0,0,7,17,41.2,26,4,61.5,46.3,3,33.3,33.0,3,1,33.3,0,12.5
2020-12-16,Mike Maignan,Matchweek 15,Away,W 2–0,Lille,Dijon,Y,GK,90,1,0,1,1.0,1,0.2,0,0,0,0,2,10,20.0,11,2,27.3,34.0,7,100.0,76.0,4,0,0.0,0,15.0
2020-12-20,Mike Maignan,Matchweek 16,Home,D 0–0,Lille,Paris S-G,Y,GK,90,1,0,1,1.0,1,0.1,0,0,0,0,7,22,31.8,21,2,71.4,52.1,9,77.8,60.2,12,0,0.0,0,10.0
2020-12-23,Mike Maignan,Matchweek 17,Away,W 3–2,Lille,Montpellier,Y,GK,90,6,2,3,0.667,0,0.7,0,0,0,0,3,10,30.0,18,4,38.9,41.1,8,37.5,37.6,13,0,0.0,1,14.3
2021-01-06,Mike Maignan,Matchweek 18,Home,L 1–2,Lille,Angers,Y,GK,90,3,2,1,0.33299999999999996,0,0.7,0,0,0,0,4,6,66.7,16,7,31.3,30.4,4,25.0,35.3,4,0,0.0,2,14.7
2021-01-09,Mike Maignan,Matchweek 19,Away,W 1–0,Lille,Nîmes,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,4,6,66.7,14,1,28.6,33.0,6,33.3,32.7,7,0,0.0,0,19.3
2021-01-17,Mike Maignan,Matchweek 20,Home,W 2–1,Lille,Reims,Y,GK,90,4,1,3,0.75,0,0.2,0,0,0,0,2,5,40.0,18,6,22.2,27.8,4,25.0,34.5,5,0,0.0,1,13.8
2021-01-24,Mike Maignan,Matchweek 21,Away,W 1–0,Lille,Rennes,Y,GK,90,2,0,2,1.0,1,0.4,0,0,0,0,7,21,33.3,21,4,66.7,49.4,8,87.5,67.8,7,0,0.0,0,9.1
2021-01-31,Mike Maignan,Matchweek 22,Home,W 1–0,Lille,Dijon,Y,GK,90,2,0,2,1.0,1,0.6,0,0,0,0,4,15,26.7,28,6,39.3,32.7,6,66.7,62.3,6,0,0.0,0,12.4
2021-02-03,Mike Maignan,Matchweek 23,Away,W 3–0,Lille,Bordeaux,Y,GK,90,4,0,4,1.0,1,0.7,0,0,0,0,4,10,40.0,20,7,25.0,31.3,6,83.3,59.5,3,1,33.3,1,13.7
2021-02-07,Mike Maignan,Matchweek 24,Away,W 2–0,Lille,Nantes,Y,GK,90,1,0,1,1.0,1,0.1,0,0,0,0,4,15,26.7,26,4,42.3,39.5,4,100.0,64.0,8,1,12.5,0,11.5
